video_path,class_gloss,class_id,feature_path
ASL-Citizen/videos/6252432727581858-WATER.mp4,water,88,features_cache/6252432727581858-WATER.pt
ASL-Citizen/videos/6600399418043068-THEY 2.mp4,they,19,features_cache/6600399418043068-THEY 2.pt
ASL-Citizen/videos/30264522619849-PHONE.mp4,phone,84,features_cache/30264522619849-PHONE.pt
ASL-Citizen/videos/8840211270769178-SAD.mp4,sad,71,features_cache/8840211270769178-SAD.pt
ASL-Citizen/videos/6813680247909-GOOD.mp4,good,3,features_cache/6813680247909-GOOD.pt
ASL-Citizen/videos/17164656138899548-YEAR.mp4,year,49,features_cache/17164656138899548-YEAR.pt
ASL-Citizen/videos/04439224802145447-GOOD.mp4,good,3,features_cache/04439224802145447-GOOD.pt
ASL-Citizen/videos/9782863224987515-YES.mp4,yes,8,features_cache/9782863224987515-YES.pt
ASL-Citizen/videos/5719435226636282-WATCH.mp4,watch,64,features_cache/5719435226636282-WATCH.pt
ASL-Citizen/videos/3778978686595724-EXCITED.mp4,excited,75,features_cache/3778978686595724-EXCITED.pt
ASL-Citizen/videos/298155207775465-YOU.mp4,you,13,features_cache/298155207775465-YOU.pt
ASL-Citizen/videos/6692766688263203-WAIT.mp4,wait,59,features_cache/6692766688263203-WAIT.pt
ASL-Citizen/videos/9994734277336612-STUDY.mp4,study,54,features_cache/9994734277336612-STUDY.pt
ASL-Citizen/videos/6885382807632885-SICK.mp4,sick,74,features_cache/6885382807632885-SICK.pt
ASL-Citizen/videos/38992785650314765-HERE.mp4,here,36,features_cache/38992785650314765-HERE.pt
ASL-Citizen/videos/08948222222557001-KNOW.mp4,know,60,features_cache/08948222222557001-KNOW.pt
ASL-Citizen/videos/15592377033295812-YOUR.mp4,your,16,features_cache/15592377033295812-YOUR.pt
ASL-Citizen/videos/009620790877519658-seedWHY.mp4,why,32,features_cache/009620790877519658-seedWHY.pt
ASL-Citizen/videos/29833833733426673-BOOK.mp4,book,85,features_cache/29833833733426673-BOOK.pt
ASL-Citizen/videos/42961246858695024-PLEASE.mp4,please,5,features_cache/42961246858695024-PLEASE.pt
ASL-Citizen/videos/5446297670875129-GO.mp4,go,55,features_cache/5446297670875129-GO.pt
ASL-Citizen/videos/14951164356135682-SORRY.mp4,sorry,7,features_cache/14951164356135682-SORRY.pt
ASL-Citizen/videos/9533808785286948-LOVE.mp4,love,77,features_cache/9533808785286948-LOVE.pt
ASL-Citizen/videos/9770599529725736-YEAR.mp4,year,49,features_cache/9770599529725736-YEAR.pt
ASL-Citizen/videos/002814626086696137-FRIEND.mp4,friend,21,features_cache/002814626086696137-FRIEND.pt
ASL-Citizen/videos/2980803225080717-DRINK 2.mp4,drink,51,features_cache/2980803225080717-DRINK 2.pt
ASL-Citizen/videos/6410841738338511-YESTERDAY.mp4,yesterday,42,features_cache/6410841738338511-YESTERDAY.pt
ASL-Citizen/videos/46872059376636366-CAN.mp4,can,90,features_cache/46872059376636366-CAN.pt
ASL-Citizen/videos/2935343968735329-LIKE.mp4,like,78,features_cache/2935343968735329-LIKE.pt
ASL-Citizen/videos/9202748967859651-FEW.mp4,few,1,features_cache/9202748967859651-FEW.pt
ASL-Citizen/videos/9187242957613455-FROM.mp4,from,35,features_cache/9187242957613455-FROM.pt
ASL-Citizen/videos/4190251970265011-STUDY.mp4,study,54,features_cache/4190251970265011-STUDY.pt
ASL-Citizen/videos/35815086162921017-WHEN.mp4,when,31,features_cache/35815086162921017-WHEN.pt
ASL-Citizen/videos/7100160952925088-GO.mp4,go,55,features_cache/7100160952925088-GO.pt
ASL-Citizen/videos/6275191215658549-BECAUSE.mp4,because,99,features_cache/6275191215658549-BECAUSE.pt
ASL-Citizen/videos/011107081071308533-FRIEND.mp4,friend,21,features_cache/011107081071308533-FRIEND.pt
ASL-Citizen/videos/39482264925413-seedFEW.mp4,few,1,features_cache/39482264925413-seedFEW.pt
ASL-Citizen/videos/39452534330124855-HEAR 2.mp4,hear,18,features_cache/39452534330124855-HEAR 2.pt
ASL-Citizen/videos/13746825734255297-CAR.mp4,car,82,features_cache/13746825734255297-CAR.pt
ASL-Citizen/videos/9124827144973455-WOMAN.mp4,woman,25,features_cache/9124827144973455-WOMAN.pt
ASL-Citizen/videos/5169212541197368-UNDERSTAND.mp4,understand,62,features_cache/5169212541197368-UNDERSTAND.pt
ASL-Citizen/videos/10944664416240091-TALK 2.mp4,talk,69,features_cache/10944664416240091-TALK 2.pt
ASL-Citizen/videos/7006268761752481-WATER.mp4,water,88,features_cache/7006268761752481-WATER.pt
ASL-Citizen/videos/7570971556194199-seedMORE.mp4,more,94,features_cache/7570971556194199-seedMORE.pt
ASL-Citizen/videos/7444758043561372-MORNING.mp4,morning,45,features_cache/7444758043561372-MORNING.pt
ASL-Citizen/videos/5411960050409668-seedTODAY.mp4,today,40,features_cache/5411960050409668-seedTODAY.pt
ASL-Citizen/videos/20697031230645102-ANGRY.mp4,angry,72,features_cache/20697031230645102-ANGRY.pt
ASL-Citizen/videos/023787576451673953-AGAIN.mp4,again,96,features_cache/023787576451673953-AGAIN.pt
ASL-Citizen/videos/8153989715083034-FINISH.mp4,finish,95,features_cache/8153989715083034-FINISH.pt
ASL-Citizen/videos/8911716236979184-YOUR.mp4,your,16,features_cache/8911716236979184-YOUR.pt
ASL-Citizen/videos/3115705696578963-FRIEND.mp4,friend,21,features_cache/3115705696578963-FRIEND.pt
ASL-Citizen/videos/9151466310951184-YOUR.mp4,your,16,features_cache/9151466310951184-YOUR.pt
ASL-Citizen/videos/05608472883163529-WHAT 1.mp4,what,11,features_cache/05608472883163529-WHAT 1.pt
ASL-Citizen/videos/6682245340769342-MY.mp4,my,15,features_cache/6682245340769342-MY.pt
ASL-Citizen/videos/6286373842862063-WHICH.mp4,which,34,features_cache/6286373842862063-WHICH.pt
ASL-Citizen/videos/37275461912744046-WHERE.mp4,where,30,features_cache/37275461912744046-WHERE.pt
ASL-Citizen/videos/5247185728423776-THEY.mp4,they,19,features_cache/5247185728423776-THEY.pt
ASL-Citizen/videos/2957336956191672-MONEY.mp4,money,86,features_cache/2957336956191672-MONEY.pt
ASL-Citizen/videos/09145990846220031-BAD.mp4,bad,4,features_cache/09145990846220031-BAD.pt
ASL-Citizen/videos/2621288608804102-UNDERSTAND.mp4,understand,62,features_cache/2621288608804102-UNDERSTAND.pt
ASL-Citizen/videos/6718261856672789-WANT 2.mp4,want,79,features_cache/6718261856672789-WANT 2.pt
ASL-Citizen/videos/01798723214383169-WHEN.mp4,when,31,features_cache/01798723214383169-WHEN.pt
ASL-Citizen/videos/6722357077088432-REMEMBER.mp4,remember,63,features_cache/6722357077088432-REMEMBER.pt
ASL-Citizen/videos/12868787511407453-LEAVE.mp4,leave,57,features_cache/12868787511407453-LEAVE.pt
ASL-Citizen/videos/008134541577476506-BAD.mp4,bad,4,features_cache/008134541577476506-BAD.pt
ASL-Citizen/videos/0867127865649342-YEAR.mp4,year,49,features_cache/0867127865649342-YEAR.pt
ASL-Citizen/videos/37261957146756175-FAMILY.mp4,family,20,features_cache/37261957146756175-FAMILY.pt
ASL-Citizen/videos/25388875174562653-HOW.mp4,how,33,features_cache/25388875174562653-HOW.pt
ASL-Citizen/videos/7397889710801269-FAMILY.mp4,family,20,features_cache/7397889710801269-FAMILY.pt
ASL-Citizen/videos/36996117552353014-DRINK 2.mp4,drink,51,features_cache/36996117552353014-DRINK 2.pt
ASL-Citizen/videos/2734240294538983-SAD.mp4,sad,71,features_cache/2734240294538983-SAD.pt
ASL-Citizen/videos/22543033758638464-ANGRY.mp4,angry,72,features_cache/22543033758638464-ANGRY.pt
ASL-Citizen/videos/04763398685641884-TODAY.mp4,today,40,features_cache/04763398685641884-TODAY.pt
ASL-Citizen/videos/567471149850211-HEAR 1.mp4,hear,18,features_cache/567471149850211-HEAR 1.pt
ASL-Citizen/videos/6724466474942836-SORRY.mp4,sorry,7,features_cache/6724466474942836-SORRY.pt
ASL-Citizen/videos/9064104493829628-RESTAURANT.mp4,restaurant,81,features_cache/9064104493829628-RESTAURANT.pt
ASL-Citizen/videos/7157719195212653-NAME.mp4,name,10,features_cache/7157719195212653-NAME.pt
ASL-Citizen/videos/763533172470803-MY.mp4,my,15,features_cache/763533172470803-MY.pt
ASL-Citizen/videos/5691724461344478-ME.mp4,me,14,features_cache/5691724461344478-ME.pt
ASL-Citizen/videos/04811473584388826-FEW.mp4,few,1,features_cache/04811473584388826-FEW.pt
ASL-Citizen/videos/21076084261461991-BAD.mp4,bad,4,features_cache/21076084261461991-BAD.pt
ASL-Citizen/videos/3934957835832569-seedMAN.mp4,man,24,features_cache/3934957835832569-seedMAN.pt
ASL-Citizen/videos/8114625026876388-DRINK.mp4,drink,51,features_cache/8114625026876388-DRINK.pt
ASL-Citizen/videos/07910668623626793-MY.mp4,my,15,features_cache/07910668623626793-MY.pt
ASL-Citizen/videos/37150818596578294-YOUR.mp4,your,16,features_cache/37150818596578294-YOUR.pt
ASL-Citizen/videos/20739960328931106-NAME.mp4,name,10,features_cache/20739960328931106-NAME.pt
ASL-Citizen/videos/9992085369333257-HERE.mp4,here,36,features_cache/9992085369333257-HERE.pt
ASL-Citizen/videos/6310612447429356-TALK 2.mp4,talk,69,features_cache/6310612447429356-TALK 2.pt
ASL-Citizen/videos/9307148381935504-HERE.mp4,here,36,features_cache/9307148381935504-HERE.pt
ASL-Citizen/videos/8898715289966257-STUDY.mp4,study,54,features_cache/8898715289966257-STUDY.pt
ASL-Citizen/videos/8446644172502733-HOUSE.mp4,house,83,features_cache/8446644172502733-HOUSE.pt
ASL-Citizen/videos/48852938778695965-LIKE.mp4,like,78,features_cache/48852938778695965-LIKE.pt
ASL-Citizen/videos/4461487552265522-WOMAN.mp4,woman,25,features_cache/4461487552265522-WOMAN.pt
ASL-Citizen/videos/7530930644508076-seedFINISH.mp4,finish,95,features_cache/7530930644508076-seedFINISH.pt
ASL-Citizen/videos/24442962392359258-SCHOOL.mp4,school,39,features_cache/24442962392359258-SCHOOL.pt
ASL-Citizen/videos/9421448198356972-MORE.mp4,more,94,features_cache/9421448198356972-MORE.pt
ASL-Citizen/videos/6761901279349998-BROTHER.mp4,brother,28,features_cache/6761901279349998-BROTHER.pt
ASL-Citizen/videos/8782854489533616-STUDY.mp4,study,54,features_cache/8782854489533616-STUDY.pt
ASL-Citizen/videos/9713909110606633-FATHER.mp4,father,27,features_cache/9713909110606633-FATHER.pt
ASL-Citizen/videos/2629108059091052-ASK.mp4,ask,66,features_cache/2629108059091052-ASK.pt
ASL-Citizen/videos/5484175065329109-LATER.mp4,later,44,features_cache/5484175065329109-LATER.pt
ASL-Citizen/videos/5779384810287158-HERE.mp4,here,36,features_cache/5779384810287158-HERE.pt
ASL-Citizen/videos/614460395832817-NIGHT 2.mp4,night,46,features_cache/614460395832817-NIGHT 2.pt
ASL-Citizen/videos/1638014502482117-FAMILY.mp4,family,20,features_cache/1638014502482117-FAMILY.pt
ASL-Citizen/videos/7050652796921024-MAN.mp4,man,24,features_cache/7050652796921024-MAN.pt
ASL-Citizen/videos/06473784191201326-DRINK.mp4,drink,51,features_cache/06473784191201326-DRINK.pt
ASL-Citizen/videos/6030819884347467-MORE.mp4,more,94,features_cache/6030819884347467-MORE.pt
ASL-Citizen/videos/8614067883731205-SHOP 1.mp4,shop,80,features_cache/8614067883731205-SHOP 1.pt
ASL-Citizen/videos/6358167662084229-seedYES.mp4,yes,8,features_cache/6358167662084229-seedYES.pt
ASL-Citizen/videos/4121592667744556-TODAY.mp4,today,40,features_cache/4121592667744556-TODAY.pt
ASL-Citizen/videos/38251779743323233-SHOP 1.mp4,shop,80,features_cache/38251779743323233-SHOP 1.pt
ASL-Citizen/videos/10928494959813584-NOW.mp4,now,43,features_cache/10928494959813584-NOW.pt
ASL-Citizen/videos/49277089703101806-PLEASE.mp4,please,5,features_cache/49277089703101806-PLEASE.pt
ASL-Citizen/videos/0912245735671211-THANK YOU.mp4,thankyou,6,features_cache/0912245735671211-THANK YOU.pt
ASL-Citizen/videos/27934471953770945-MOUTH.mp4,mouth,87,features_cache/27934471953770945-MOUTH.pt
ASL-Citizen/videos/9924885587671943-TOMORROW.mp4,tomorrow,41,features_cache/9924885587671943-TOMORROW.pt
ASL-Citizen/videos/8931615450503703-CANNOT.mp4,cannot,91,features_cache/8931615450503703-CANNOT.pt
ASL-Citizen/videos/9133589855079114-BYE.mp4,bye,2,features_cache/9133589855079114-BYE.pt
ASL-Citizen/videos/7365666114534664-FEW.mp4,few,1,features_cache/7365666114534664-FEW.pt
ASL-Citizen/videos/9520172548388828-EAT 2.mp4,eat,50,features_cache/9520172548388828-EAT 2.pt
ASL-Citizen/videos/35556754063686546-REMEMBER 2.mp4,remember,63,features_cache/35556754063686546-REMEMBER 2.pt
ASL-Citizen/videos/13503699045678985-LOUD.mp4,loud,76,features_cache/13503699045678985-LOUD.pt
ASL-Citizen/videos/00792407895198255-SLEEP.mp4,sleep,52,features_cache/00792407895198255-SLEEP.pt
ASL-Citizen/videos/42424037792676184-ARRIVE.mp4,arrive,58,features_cache/42424037792676184-ARRIVE.pt
ASL-Citizen/videos/09891286692753609-SCHOOL.mp4,school,39,features_cache/09891286692753609-SCHOOL.pt
ASL-Citizen/videos/839986126568294-MOTHER.mp4,mother,26,features_cache/839986126568294-MOTHER.pt
ASL-Citizen/videos/7717057217254395-THEY.mp4,they,19,features_cache/7717057217254395-THEY.pt
ASL-Citizen/videos/2745229669515832-LOUD.mp4,loud,76,features_cache/2745229669515832-LOUD.pt
ASL-Citizen/videos/41579421019094553-GO.mp4,go,55,features_cache/41579421019094553-GO.pt
ASL-Citizen/videos/16629744901108845-THINK.mp4,think,61,features_cache/16629744901108845-THINK.pt
ASL-Citizen/videos/7119510901130186-SIDE.mp4,side,68,features_cache/7119510901130186-SIDE.pt
ASL-Citizen/videos/06476990357042611-THANK YOU.mp4,thankyou,6,features_cache/06476990357042611-THANK YOU.pt
ASL-Citizen/videos/40723216723050504-WATER.mp4,water,88,features_cache/40723216723050504-WATER.pt
ASL-Citizen/videos/370678413428154-NO.mp4,no,9,features_cache/370678413428154-NO.pt
ASL-Citizen/videos/2411004090629114-LATER.mp4,later,44,features_cache/2411004090629114-LATER.pt
ASL-Citizen/videos/2325322109839305-FINISH.mp4,finish,95,features_cache/2325322109839305-FINISH.pt
ASL-Citizen/videos/9945986795454174-WATCH.mp4,watch,64,features_cache/9945986795454174-WATCH.pt
ASL-Citizen/videos/3179718283976034-LEAVE.mp4,leave,57,features_cache/3179718283976034-LEAVE.pt
ASL-Citizen/videos/37048216582837923-MONEY 2.mp4,money,86,features_cache/37048216582837923-MONEY 2.pt
ASL-Citizen/videos/6276595334823785-AFTER.mp4,after,98,features_cache/6276595334823785-AFTER.pt
ASL-Citizen/videos/845411153644452-FAMILY.mp4,family,20,features_cache/845411153644452-FAMILY.pt
ASL-Citizen/videos/4327026387490418-BYE.mp4,bye,2,features_cache/4327026387490418-BYE.pt
ASL-Citizen/videos/2713480431397004-SHOW.mp4,show,67,features_cache/2713480431397004-SHOW.pt
ASL-Citizen/videos/8618167243787549-SISTER.mp4,sister,29,features_cache/8618167243787549-SISTER.pt
ASL-Citizen/videos/7968041209479837-WHERE.mp4,where,30,features_cache/7968041209479837-WHERE.pt
ASL-Citizen/videos/4838074686766505-SCHOOL.mp4,school,39,features_cache/4838074686766505-SCHOOL.pt
ASL-Citizen/videos/4778160186607152-THERE.mp4,there,37,features_cache/4778160186607152-THERE.pt
ASL-Citizen/videos/7917571111180717-LATER.mp4,later,44,features_cache/7917571111180717-LATER.pt
ASL-Citizen/videos/9439168798514366-EXCITED.mp4,excited,75,features_cache/9439168798514366-EXCITED.pt
ASL-Citizen/videos/8416382602074572-NIGHT.mp4,night,46,features_cache/8416382602074572-NIGHT.pt
ASL-Citizen/videos/47443054401660745-WEEK.mp4,week,47,features_cache/47443054401660745-WEEK.pt
ASL-Citizen/videos/16870669316247833-THANK YOU.mp4,thankyou,6,features_cache/16870669316247833-THANK YOU.pt
ASL-Citizen/videos/011053589241707185-BYE.mp4,bye,2,features_cache/011053589241707185-BYE.pt
ASL-Citizen/videos/6116759456790979-CAN.mp4,can,90,features_cache/6116759456790979-CAN.pt
ASL-Citizen/videos/08631508315871939-SIDE.mp4,side,68,features_cache/08631508315871939-SIDE.pt
ASL-Citizen/videos/29380938622729746-REMEMBER.mp4,remember,63,features_cache/29380938622729746-REMEMBER.pt
ASL-Citizen/videos/7550518813765172-LOUD.mp4,loud,76,features_cache/7550518813765172-LOUD.pt
ASL-Citizen/videos/6448721666124038-MOTHER.mp4,mother,26,features_cache/6448721666124038-MOTHER.pt
ASL-Citizen/videos/19062537109661482-WATER.mp4,water,88,features_cache/19062537109661482-WATER.pt
ASL-Citizen/videos/27954487382286475-THEY.mp4,they,19,features_cache/27954487382286475-THEY.pt
ASL-Citizen/videos/31057256746156847-COMPUTER.mp4,computer,89,features_cache/31057256746156847-COMPUTER.pt
ASL-Citizen/videos/1801433135336179-MONTH.mp4,month,48,features_cache/1801433135336179-MONTH.pt
ASL-Citizen/videos/9123431516469718-HOW 2.mp4,how,33,features_cache/9123431516469718-HOW 2.pt
ASL-Citizen/videos/4781099375717477-BECAUSE.mp4,because,99,features_cache/4781099375717477-BECAUSE.pt
ASL-Citizen/videos/34581625896023915-COME.mp4,come,56,features_cache/34581625896023915-COME.pt
ASL-Citizen/videos/6721385997956766-GO.mp4,go,55,features_cache/6721385997956766-GO.pt
ASL-Citizen/videos/570126342769925-SHOP.mp4,shop,80,features_cache/570126342769925-SHOP.pt
ASL-Citizen/videos/8484341141711933-YEAR.mp4,year,49,features_cache/8484341141711933-YEAR.pt
ASL-Citizen/videos/8758504401693781-FROM.mp4,from,35,features_cache/8758504401693781-FROM.pt
ASL-Citizen/videos/3515165483430771-YEAR.mp4,year,49,features_cache/3515165483430771-YEAR.pt
ASL-Citizen/videos/6665711994404717-BOY.mp4,boy,22,features_cache/6665711994404717-BOY.pt
ASL-Citizen/videos/8595649055844512-DRINK 2.mp4,drink,51,features_cache/8595649055844512-DRINK 2.pt
ASL-Citizen/videos/0053290989889420715-FINISH.mp4,finish,95,features_cache/0053290989889420715-FINISH.pt
ASL-Citizen/videos/30805345809736084-seedLATER.mp4,later,44,features_cache/30805345809736084-seedLATER.pt
ASL-Citizen/videos/9536578027272471-TODAY.mp4,today,40,features_cache/9536578027272471-TODAY.pt
ASL-Citizen/videos/4223618248504115-WHERE.mp4,where,30,features_cache/4223618248504115-WHERE.pt
ASL-Citizen/videos/004781946295929318-FRIEND.mp4,friend,21,features_cache/004781946295929318-FRIEND.pt
ASL-Citizen/videos/055732368427704904-COME.mp4,come,56,features_cache/055732368427704904-COME.pt
ASL-Citizen/videos/8541893071831477-SLEEP.mp4,sleep,52,features_cache/8541893071831477-SLEEP.pt
ASL-Citizen/videos/22962898136957977-FROM.mp4,from,35,features_cache/22962898136957977-FROM.pt
ASL-Citizen/videos/2999107393441156-UNDERSTAND.mp4,understand,62,features_cache/2999107393441156-UNDERSTAND.pt
ASL-Citizen/videos/9087051212225554-CANNOT.mp4,cannot,91,features_cache/9087051212225554-CANNOT.pt
ASL-Citizen/videos/8170092529568016-WORK.mp4,work,53,features_cache/8170092529568016-WORK.pt
ASL-Citizen/videos/4590507834698916-MONTH.mp4,month,48,features_cache/4590507834698916-MONTH.pt
ASL-Citizen/videos/45473820037956725-COME.mp4,come,56,features_cache/45473820037956725-COME.pt
ASL-Citizen/videos/16214681742267878-ME.mp4,me,14,features_cache/16214681742267878-ME.pt
