video_path,class_gloss,class_id,feature_path
ASL-Citizen/videos/21072859884997563-STACK 2.mp4,stack,25,features_cache/21072859884997563-STACK 2.pt
ASL-Citizen/videos/461256999845691-ENVELOPE 5.mp4,envelope,3,features_cache/461256999845691-ENVELOPE 5.pt
ASL-Citizen/videos/36182318013198267-BURY 2.mp4,bury,14,features_cache/36182318013198267-BURY 2.pt
ASL-Citizen/videos/9072202582847813-ARREST 3.mp4,arrest,41,features_cache/9072202582847813-ARREST 3.pt
ASL-Citizen/videos/3965534717514636-KNITTING 3.mp4,knitting,64,features_cache/3965534717514636-KNITTING 3.pt
ASL-Citizen/videos/28165779316856177-STACK 3.mp4,stack,25,features_cache/28165779316856177-STACK 3.pt
ASL-Citizen/videos/3414971948885017-SCREWDRIVER 2.mp4,screwdriver,54,features_cache/3414971948885017-SCREWDRIVER 2.pt
ASL-Citizen/videos/7866479770462362-CLOUD 4.mp4,cloud,30,features_cache/7866479770462362-CLOUD 4.pt
ASL-Citizen/videos/3719623393652336-CARROT 3.mp4,carrot,82,features_cache/3719623393652336-CARROT 3.pt
ASL-Citizen/videos/6440471350161254-POP 4.mp4,pop,26,features_cache/6440471350161254-POP 4.pt
ASL-Citizen/videos/07995519195035183-CROSS.mp4,cross,53,features_cache/07995519195035183-CROSS.pt
ASL-Citizen/videos/46721838510936897-JACKET.mp4,jacket,21,features_cache/46721838510936897-JACKET.pt
ASL-Citizen/videos/6866053008104511-PINEAPPLE.mp4,pineapple,1,features_cache/6866053008104511-PINEAPPLE.pt
ASL-Citizen/videos/6371396620489889-FLOAT.mp4,float,69,features_cache/6371396620489889-FLOAT.pt
ASL-Citizen/videos/9105274408150312-BAT 1.mp4,bat,55,features_cache/9105274408150312-BAT 1.pt
ASL-Citizen/videos/09223742662600642-BOW 2.mp4,bow,23,features_cache/09223742662600642-BOW 2.pt
ASL-Citizen/videos/9658452924914089-FOLLOW 1.mp4,follow,29,features_cache/9658452924914089-FOLLOW 1.pt
ASL-Citizen/videos/5459254713530837-STAMP 1.mp4,stamp,60,features_cache/5459254713530837-STAMP 1.pt
ASL-Citizen/videos/3227427763344013-SPREAD 1.mp4,spread,62,features_cache/3227427763344013-SPREAD 1.pt
ASL-Citizen/videos/10538812985245771-CHEW 1.mp4,chew,20,features_cache/10538812985245771-CHEW 1.pt
ASL-Citizen/videos/8200321136224236-SLICE.mp4,slice,27,features_cache/8200321136224236-SLICE.pt
ASL-Citizen/videos/023886474321670015-MEDITATE 3.mp4,meditate,35,features_cache/023886474321670015-MEDITATE 3.pt
ASL-Citizen/videos/893612061993688-ARM 2.mp4,arm,56,features_cache/893612061993688-ARM 2.pt
ASL-Citizen/videos/8142321187623465-CAT 2.mp4,cat,77,features_cache/8142321187623465-CAT 2.pt
ASL-Citizen/videos/10252345260075368-DROWN 3.mp4,drown,4,features_cache/10252345260075368-DROWN 3.pt
ASL-Citizen/videos/678153186669626-FOLLOW 4.mp4,follow,29,features_cache/678153186669626-FOLLOW 4.pt
ASL-Citizen/videos/04374941905926821-KNIGHT.mp4,knight,28,features_cache/04374941905926821-KNIGHT.pt
ASL-Citizen/videos/05399800038436342-COOL 3.mp4,cool,18,features_cache/05399800038436342-COOL 3.pt
ASL-Citizen/videos/20592677719120855-STORY 3.mp4,story,46,features_cache/20592677719120855-STORY 3.pt
ASL-Citizen/videos/381603803230792-TOY 3.mp4,toy,39,features_cache/381603803230792-TOY 3.pt
ASL-Citizen/videos/9961559221980916-CASTLE 2.mp4,castle,8,features_cache/9961559221980916-CASTLE 2.pt
ASL-Citizen/videos/9061603512813023-CHEW 2.mp4,chew,20,features_cache/9061603512813023-CHEW 2.pt
ASL-Citizen/videos/6105643191163064-RHINO 2.mp4,rhino,65,features_cache/6105643191163064-RHINO 2.pt
ASL-Citizen/videos/503159105594591-PEEL 2.mp4,peel,68,features_cache/503159105594591-PEEL 2.pt
ASL-Citizen/videos/17777316675017052-DOG.mp4,dog,13,features_cache/17777316675017052-DOG.pt
ASL-Citizen/videos/24840096622109953-KISS 3.mp4,kiss,66,features_cache/24840096622109953-KISS 3.pt
ASL-Citizen/videos/8081668677951284-FLOAT 3.mp4,float,69,features_cache/8081668677951284-FLOAT 3.pt
ASL-Citizen/videos/6248629879037961-BRA 2.mp4,bra,76,features_cache/6248629879037961-BRA 2.pt
ASL-Citizen/videos/8305535105258888-CARROT 2.mp4,carrot,82,features_cache/8305535105258888-CARROT 2.pt
ASL-Citizen/videos/8448676184696655-TOW 3.mp4,tow,45,features_cache/8448676184696655-TOW 3.pt
ASL-Citizen/videos/08082414477089328-GLOVES 3.mp4,gloves,9,features_cache/08082414477089328-GLOVES 3.pt
ASL-Citizen/videos/6036711238812922-SLICE 2.mp4,slice,27,features_cache/6036711238812922-SLICE 2.pt
ASL-Citizen/videos/1813899812026507-ARREST 2.mp4,arrest,41,features_cache/1813899812026507-ARREST 2.pt
ASL-Citizen/videos/19471040860723443-SWEATER 3.mp4,sweater,44,features_cache/19471040860723443-SWEATER 3.pt
ASL-Citizen/videos/4973148207095919-ENVELOPE 4.mp4,envelope,3,features_cache/4973148207095919-ENVELOPE 4.pt
ASL-Citizen/videos/22478513842793557-JACKET 2.mp4,jacket,21,features_cache/22478513842793557-JACKET 2.pt
ASL-Citizen/videos/2580419662072009-GLOVES 4.mp4,gloves,9,features_cache/2580419662072009-GLOVES 4.pt
ASL-Citizen/videos/4345786149184214-PILLOW 2.mp4,pillow,67,features_cache/4345786149184214-PILLOW 2.pt
ASL-Citizen/videos/7932503137750462-FOLLOW 3.mp4,follow,29,features_cache/7932503137750462-FOLLOW 3.pt
ASL-Citizen/videos/004272649075903079-FLASHLIGHT 3.mp4,flashlight,12,features_cache/004272649075903079-FLASHLIGHT 3.pt
ASL-Citizen/videos/10236598982146194-HELICOPTER 2.mp4,helicopter,78,features_cache/10236598982146194-HELICOPTER 2.pt
ASL-Citizen/videos/7168856798550707-DOLPHIN 2.mp4,dolphin,73,features_cache/7168856798550707-DOLPHIN 2.pt
ASL-Citizen/videos/24526895590037223-CROSS 3.mp4,cross,53,features_cache/24526895590037223-CROSS 3.pt
ASL-Citizen/videos/10285706432797781-KANGAROO 3.mp4,kangaroo,36,features_cache/10285706432797781-KANGAROO 3.pt
ASL-Citizen/videos/5234647407327859-PILLOW 3.mp4,pillow,67,features_cache/5234647407327859-PILLOW 3.pt
ASL-Citizen/videos/7903041870096725-SHAVE 4.mp4,shave,0,features_cache/7903041870096725-SHAVE 4.pt
ASL-Citizen/videos/5572084870775083-GLASS 3.mp4,glass,47,features_cache/5572084870775083-GLASS 3.pt
ASL-Citizen/videos/9903444079337274-BANANA 2.mp4,banana,19,features_cache/9903444079337274-BANANA 2.pt
ASL-Citizen/videos/9553318754297411-DIP 3.mp4,dip,79,features_cache/9553318754297411-DIP 3.pt
ASL-Citizen/videos/4986672602945341-ELEVATOR 3.mp4,elevator,49,features_cache/4986672602945341-ELEVATOR 3.pt
ASL-Citizen/videos/36977652499182057-STACK 2.mp4,stack,25,features_cache/36977652499182057-STACK 2.pt
ASL-Citizen/videos/5666884241110774-BURY 2.mp4,bury,14,features_cache/5666884241110774-BURY 2.pt
ASL-Citizen/videos/10829421777530057-ENVELOPE 2.mp4,envelope,3,features_cache/10829421777530057-ENVELOPE 2.pt
ASL-Citizen/videos/3401881404458804-GUN.mp4,gun,63,features_cache/3401881404458804-GUN.pt
ASL-Citizen/videos/5684604344761137-ARREST 3.mp4,arrest,41,features_cache/5684604344761137-ARREST 3.pt
ASL-Citizen/videos/6407005642106143-FLOAT 2.mp4,float,69,features_cache/6407005642106143-FLOAT 2.pt
ASL-Citizen/videos/5127815661704609-KNITTING 3.mp4,knitting,64,features_cache/5127815661704609-KNITTING 3.pt
ASL-Citizen/videos/3038765263837697-CLOUD 4.mp4,cloud,30,features_cache/3038765263837697-CLOUD 4.pt
ASL-Citizen/videos/6929634567614391-CARROT 3.mp4,carrot,82,features_cache/6929634567614391-CARROT 3.pt
ASL-Citizen/videos/6921494806658774-PARACHUTE 2.mp4,parachute,42,features_cache/6921494806658774-PARACHUTE 2.pt
ASL-Citizen/videos/8733109006343269-CROSS.mp4,cross,53,features_cache/8733109006343269-CROSS.pt
ASL-Citizen/videos/02450557358015293-JACKET.mp4,jacket,21,features_cache/02450557358015293-JACKET.pt
ASL-Citizen/videos/6445331634562388-WHAT FOR.mp4,whatfor,80,features_cache/6445331634562388-WHAT FOR.pt
ASL-Citizen/videos/07141966342871009-MIX 3.mp4,mix,43,features_cache/07141966342871009-MIX 3.pt
ASL-Citizen/videos/8515089770258144-ERASE 2.mp4,erase,2,features_cache/8515089770258144-ERASE 2.pt
ASL-Citizen/videos/13678451685096915-PIPE 3.mp4,pipe,15,features_cache/13678451685096915-PIPE 3.pt
ASL-Citizen/videos/5142134278555357-KNITTING.mp4,knitting,64,features_cache/5142134278555357-KNITTING.pt
ASL-Citizen/videos/5588499945170378-LOBSTER 2.mp4,lobster,81,features_cache/5588499945170378-LOBSTER 2.pt
ASL-Citizen/videos/9271579911868026-SANDWICH 3.mp4,sandwich,16,features_cache/9271579911868026-SANDWICH 3.pt
ASL-Citizen/videos/8181460730057075-NECKLACE 4.mp4,necklace,24,features_cache/8181460730057075-NECKLACE 4.pt
ASL-Citizen/videos/23595475577416636-PINEAPPLE.mp4,pineapple,1,features_cache/23595475577416636-PINEAPPLE.pt
ASL-Citizen/videos/21338949344886227-PATIENT 2.mp4,patient,40,features_cache/21338949344886227-PATIENT 2.pt
ASL-Citizen/videos/9406031669184307-DROWN.mp4,drown,4,features_cache/9406031669184307-DROWN.pt
ASL-Citizen/videos/8089330458355601-LOCK.mp4,lock,61,features_cache/8089330458355601-LOCK.pt
ASL-Citizen/videos/24754455638054895-POP.mp4,pop,26,features_cache/24754455638054895-POP.pt
ASL-Citizen/videos/6787901273668946-GLASS 1.mp4,glass,47,features_cache/6787901273668946-GLASS 1.pt
ASL-Citizen/videos/7102622774546783-BELT.mp4,belt,98,features_cache/7102622774546783-BELT.pt
ASL-Citizen/videos/845583367464454-BOW 3.mp4,bow,23,features_cache/845583367464454-BOW 3.pt
ASL-Citizen/videos/4945066725857523-STAMP 2.mp4,stamp,60,features_cache/4945066725857523-STAMP 2.pt
ASL-Citizen/videos/13698404104270012-SHARPEN 1.mp4,sharpen,51,features_cache/13698404104270012-SHARPEN 1.pt
ASL-Citizen/videos/635262261966874-TOW 1.mp4,tow,45,features_cache/635262261966874-TOW 1.pt
ASL-Citizen/videos/3464253731961544-CATCH 2.mp4,catch,72,features_cache/3464253731961544-CATCH 2.pt
ASL-Citizen/videos/6113806047132992-STACK.mp4,stack,25,features_cache/6113806047132992-STACK.pt
ASL-Citizen/videos/7900722949705501-HOSPITAL.mp4,hospital,90,features_cache/7900722949705501-HOSPITAL.pt
ASL-Citizen/videos/2884470246266293-FILE 2.mp4,file,71,features_cache/2884470246266293-FILE 2.pt
ASL-Citizen/videos/16099487151956193-BASKETBALL.mp4,basketball,52,features_cache/16099487151956193-BASKETBALL.pt
ASL-Citizen/videos/8379125363499109-SHOULDER 3.mp4,shoulder,50,features_cache/8379125363499109-SHOULDER 3.pt
ASL-Citizen/videos/4115154995802779-DROWN 2.mp4,drown,4,features_cache/4115154995802779-DROWN 2.pt
ASL-Citizen/videos/6352800098810387-CRY 2.mp4,cry,11,features_cache/6352800098810387-CRY 2.pt
ASL-Citizen/videos/149064638228112-SHARPEN 3.mp4,sharpen,51,features_cache/149064638228112-SHARPEN 3.pt
ASL-Citizen/videos/37721145989759153-BRIDGE 2.mp4,bridge,88,features_cache/37721145989759153-BRIDGE 2.pt
ASL-Citizen/videos/2163963292709643-BURY 1.mp4,bury,14,features_cache/2163963292709643-BURY 1.pt
ASL-Citizen/videos/24627319624614907-CITY 2.mp4,city,84,features_cache/24627319624614907-CITY 2.pt
ASL-Citizen/videos/8945781876864851-SPREAD 3.mp4,spread,62,features_cache/8945781876864851-SPREAD 3.pt
ASL-Citizen/videos/12203102297388835-TOW 2.mp4,tow,45,features_cache/12203102297388835-TOW 2.pt
ASL-Citizen/videos/3046650949537899-BURY 3.mp4,bury,14,features_cache/3046650949537899-BURY 3.pt
ASL-Citizen/videos/8787725454028246-BANANA 3.mp4,banana,19,features_cache/8787725454028246-BANANA 3.pt
ASL-Citizen/videos/9010210856271526-DOLPHIN 3.mp4,dolphin,73,features_cache/9010210856271526-DOLPHIN 3.pt
ASL-Citizen/videos/870437262796762-GLOVES 2.mp4,gloves,9,features_cache/870437262796762-GLOVES 2.pt
ASL-Citizen/videos/13014078898215797-ARM 3.mp4,arm,56,features_cache/13014078898215797-ARM 3.pt
ASL-Citizen/videos/34400265408023745-CASTLE 3.mp4,castle,8,features_cache/34400265408023745-CASTLE 3.pt
ASL-Citizen/videos/790125395179754-FORK 2.mp4,fork,10,features_cache/790125395179754-FORK 2.pt
ASL-Citizen/videos/7546520362950315-MIX 2.mp4,mix,43,features_cache/7546520362950315-MIX 2.pt
ASL-Citizen/videos/496888220083215-FORK 3.mp4,fork,10,features_cache/496888220083215-FORK 3.pt
ASL-Citizen/videos/9977383547886205-CAT 3.mp4,cat,77,features_cache/9977383547886205-CAT 3.pt
ASL-Citizen/videos/9955493139137939-POLICEMAN 2.mp4,policeman,97,features_cache/9955493139137939-POLICEMAN 2.pt
ASL-Citizen/videos/09083281118556008-PEG.mp4,peg,37,features_cache/09083281118556008-PEG.pt
ASL-Citizen/videos/8078640148398311-RIGHT 3.mp4,right,32,features_cache/8078640148398311-RIGHT 3.pt
ASL-Citizen/videos/23481071177880364-FINE.mp4,fine,95,features_cache/23481071177880364-FINE.pt
ASL-Citizen/videos/08595529379080036-SWEATER 2.mp4,sweater,44,features_cache/08595529379080036-SWEATER 2.pt
ASL-Citizen/videos/28149012901936943-RHINO 3.mp4,rhino,65,features_cache/28149012901936943-RHINO 3.pt
ASL-Citizen/videos/27483563733520766-HELICOPTER.mp4,helicopter,78,features_cache/27483563733520766-HELICOPTER.pt
ASL-Citizen/videos/02345903390318238-PEG 3.mp4,peg,37,features_cache/02345903390318238-PEG 3.pt
ASL-Citizen/videos/6892329699112969-MICROSCOPE 3.mp4,microscope,48,features_cache/6892329699112969-MICROSCOPE 3.pt
ASL-Citizen/videos/030116806146377684-STORY 1.mp4,story,46,features_cache/030116806146377684-STORY 1.pt
ASL-Citizen/videos/49625873278295485-BRA 3.mp4,bra,76,features_cache/49625873278295485-BRA 3.pt
ASL-Citizen/videos/9867394559792788-CLOUD 3.mp4,cloud,30,features_cache/9867394559792788-CLOUD 3.pt
ASL-Citizen/videos/130762991164749-CRY 4.mp4,cry,11,features_cache/130762991164749-CRY 4.pt
ASL-Citizen/videos/3033483137060973-PINEAPPLE 4.mp4,pineapple,1,features_cache/3033483137060973-PINEAPPLE 4.pt
ASL-Citizen/videos/8092288333175803-CHEW 4.mp4,chew,20,features_cache/8092288333175803-CHEW 4.pt
ASL-Citizen/videos/4841829261363437-CATCH 3.mp4,catch,72,features_cache/4841829261363437-CATCH 3.pt
ASL-Citizen/videos/6977339317789817-MAGNET.mp4,magnet,5,features_cache/6977339317789817-MAGNET.pt
ASL-Citizen/videos/23110542168299464-SWEATER.mp4,sweater,44,features_cache/23110542168299464-SWEATER.pt
ASL-Citizen/videos/3821341924627337-BAT 2.mp4,bat,55,features_cache/3821341924627337-BAT 2.pt
ASL-Citizen/videos/6880889640468302-CATCH.mp4,catch,72,features_cache/6880889640468302-CATCH.pt
ASL-Citizen/videos/23868212045314907-STORY 2.mp4,story,46,features_cache/23868212045314907-STORY 2.pt
ASL-Citizen/videos/49801930250928317-DOG.mp4,dog,13,features_cache/49801930250928317-DOG.pt
ASL-Citizen/videos/4282432587031548-SCREWDRIVER 3.mp4,screwdriver,54,features_cache/4282432587031548-SCREWDRIVER 3.pt
ASL-Citizen/videos/9649471325313639-POP 2.mp4,pop,26,features_cache/9649471325313639-POP 2.pt
ASL-Citizen/videos/3672920924039518-SKATEBOARDING 2.mp4,skateboarding,38,features_cache/3672920924039518-SKATEBOARDING 2.pt
ASL-Citizen/videos/8053447797575675-POUR 2.mp4,pour,96,features_cache/8053447797575675-POUR 2.pt
ASL-Citizen/videos/8844544797843785-YAWN 4.mp4,yawn,6,features_cache/8844544797843785-YAWN 4.pt
ASL-Citizen/videos/1371700757887102-CORN 3.mp4,corn,34,features_cache/1371700757887102-CORN 3.pt
ASL-Citizen/videos/8479540404221042-SKATEBOARDING 3.mp4,skateboarding,38,features_cache/8479540404221042-SKATEBOARDING 3.pt
ASL-Citizen/videos/22772619216793366-MAGNET 2.mp4,magnet,5,features_cache/22772619216793366-MAGNET 2.pt
ASL-Citizen/videos/7445100732730527-PEG 2.mp4,peg,37,features_cache/7445100732730527-PEG 2.pt
ASL-Citizen/videos/16825040011770764-STACK 4.mp4,stack,25,features_cache/16825040011770764-STACK 4.pt
ASL-Citizen/videos/1858164378351237-KANGAROO 2.mp4,kangaroo,36,features_cache/1858164378351237-KANGAROO 2.pt
ASL-Citizen/videos/19921363674562498-WRISTWATCH 3.mp4,wristwatch,33,features_cache/19921363674562498-WRISTWATCH 3.pt
ASL-Citizen/videos/17521439259494387-GUN 3.mp4,gun,63,features_cache/17521439259494387-GUN 3.pt
ASL-Citizen/videos/8786069674024148-ERASE 3.mp4,erase,2,features_cache/8786069674024148-ERASE 3.pt
ASL-Citizen/videos/20632359188623028-GLASS 2.mp4,glass,47,features_cache/20632359188623028-GLASS 2.pt
ASL-Citizen/videos/4798797143991642-WINDMILL 3.mp4,windmill,59,features_cache/4798797143991642-WINDMILL 3.pt
ASL-Citizen/videos/8569590486054872-LOCK 3.mp4,lock,61,features_cache/8569590486054872-LOCK 3.pt
ASL-Citizen/videos/24132216778431936-SOMERSAULT.mp4,somersault,74,features_cache/24132216778431936-SOMERSAULT.pt
ASL-Citizen/videos/5026304107709321-FLASHLIGHT 1.mp4,flashlight,12,features_cache/5026304107709321-FLASHLIGHT 1.pt
ASL-Citizen/videos/7872419386411356-POP 3.mp4,pop,26,features_cache/7872419386411356-POP 3.pt
ASL-Citizen/videos/17887646260763734-BED 2.mp4,bed,99,features_cache/17887646260763734-BED 2.pt
ASL-Citizen/videos/33073593983095795-HAIRDRYER 2.mp4,hairdryer,57,features_cache/33073593983095795-HAIRDRYER 2.pt
ASL-Citizen/videos/649570359849913-STAMP.mp4,stamp,60,features_cache/649570359849913-STAMP.pt
ASL-Citizen/videos/7141182143454301-PARACHUTE 3.mp4,parachute,42,features_cache/7141182143454301-PARACHUTE 3.pt
ASL-Citizen/videos/6095053667180883-BARK 2.mp4,bark,58,features_cache/6095053667180883-BARK 2.pt
ASL-Citizen/videos/4709678297999169-GUN 2.mp4,gun,63,features_cache/4709678297999169-GUN 2.pt
ASL-Citizen/videos/04988088601177365-MAGNET 4.mp4,magnet,5,features_cache/04988088601177365-MAGNET 4.pt
ASL-Citizen/videos/5009639921373323-KNITTING 2.mp4,knitting,64,features_cache/5009639921373323-KNITTING 2.pt
ASL-Citizen/videos/2794215231286712-CRY 3.mp4,cry,11,features_cache/2794215231286712-CRY 3.pt
ASL-Citizen/videos/17565244564864857-RHINO.mp4,rhino,65,features_cache/17565244564864857-RHINO.pt
ASL-Citizen/videos/09492504642166444-YAWN 3.mp4,yawn,6,features_cache/09492504642166444-YAWN 3.pt
ASL-Citizen/videos/07859915644838456-WRISTWATCH 2.mp4,wristwatch,33,features_cache/07859915644838456-WRISTWATCH 2.pt
ASL-Citizen/videos/9317542533030221-MEDITATE 2.mp4,meditate,35,features_cache/9317542533030221-MEDITATE 2.pt
ASL-Citizen/videos/6353330647721784-DROWN 4.mp4,drown,4,features_cache/6353330647721784-DROWN 4.pt
ASL-Citizen/videos/7871704521863789-KANGAROO.mp4,kangaroo,36,features_cache/7871704521863789-KANGAROO.pt
ASL-Citizen/videos/011439809438488657-WHAT 2.mp4,what,87,features_cache/011439809438488657-WHAT 2.pt
ASL-Citizen/videos/576125539435921-WHAT 1.mp4,what,87,features_cache/576125539435921-WHAT 1.pt
ASL-Citizen/videos/6861925734789072-FORK.mp4,fork,10,features_cache/6861925734789072-FORK.pt
ASL-Citizen/videos/8425714239152939-KISS 2.mp4,kiss,66,features_cache/8425714239152939-KISS 2.pt
ASL-Citizen/videos/7028343731944666-TOY 1.mp4,toy,39,features_cache/7028343731944666-TOY 1.pt
ASL-Citizen/videos/1341912766983211-POUR.mp4,pour,96,features_cache/1341912766983211-POUR.pt
ASL-Citizen/videos/6130243273742142-MICROSCOPE.mp4,microscope,48,features_cache/6130243273742142-MICROSCOPE.pt
ASL-Citizen/videos/732633399046634-AUTISM.mp4,autism,86,features_cache/732633399046634-AUTISM.pt
ASL-Citizen/videos/6798084661845234-SHAVE 3.mp4,shave,0,features_cache/6798084661845234-SHAVE 3.pt
ASL-Citizen/videos/7730770179356483-CROSS 2.mp4,cross,53,features_cache/7730770179356483-CROSS 2.pt
ASL-Citizen/videos/541968612173908-AUTISM 2.mp4,autism,86,features_cache/541968612173908-AUTISM 2.pt
ASL-Citizen/videos/47987933959546236-PINEAPPLE 2.mp4,pineapple,1,features_cache/47987933959546236-PINEAPPLE 2.pt
ASL-Citizen/videos/49262835233798796-COOL 5.mp4,cool,18,features_cache/49262835233798796-COOL 5.pt
ASL-Citizen/videos/8973457788688262-NECKLACE 2.mp4,necklace,24,features_cache/8973457788688262-NECKLACE 2.pt
ASL-Citizen/videos/16338025322142236-SCARF 3.mp4,scarf,22,features_cache/16338025322142236-SCARF 3.pt
ASL-Citizen/videos/8418287442766414-BARK.mp4,bark,58,features_cache/8418287442766414-BARK.pt
ASL-Citizen/videos/6423098965843868-SHOULDER 2.mp4,shoulder,50,features_cache/6423098965843868-SHOULDER 2.pt
ASL-Citizen/videos/27594581702377163-IRON 3.mp4,iron,75,features_cache/27594581702377163-IRON 3.pt
ASL-Citizen/videos/618168568303932-PIPE 4.mp4,pipe,15,features_cache/618168568303932-PIPE 4.pt
ASL-Citizen/videos/5212430214510893-FORK 4.mp4,fork,10,features_cache/5212430214510893-FORK 4.pt
ASL-Citizen/videos/9639456473035215-BANANA 4.mp4,banana,19,features_cache/9639456473035215-BANANA 4.pt
ASL-Citizen/videos/40687029575259626-HAIRDRYER 3.mp4,hairdryer,57,features_cache/40687029575259626-HAIRDRYER 3.pt
ASL-Citizen/videos/5096297592289312-PINEAPPLE 3.mp4,pineapple,1,features_cache/5096297592289312-PINEAPPLE 3.pt
ASL-Citizen/videos/6040653537740648-FOLLOW 2.mp4,follow,29,features_cache/6040653537740648-FOLLOW 2.pt
ASL-Citizen/videos/4563594442837253-ERASE 4.mp4,erase,2,features_cache/4563594442837253-ERASE 4.pt
ASL-Citizen/videos/2855049088747217-IRON 2.mp4,iron,75,features_cache/2855049088747217-IRON 2.pt
ASL-Citizen/videos/9510773000894646-HELICOPTER 3.mp4,helicopter,78,features_cache/9510773000894646-HELICOPTER 3.pt
ASL-Citizen/videos/770236365268514-SPREAD 2.mp4,spread,62,features_cache/770236365268514-SPREAD 2.pt
ASL-Citizen/videos/17134311848061023-SHARPEN 2.mp4,sharpen,51,features_cache/17134311848061023-SHARPEN 2.pt
ASL-Citizen/videos/1635037375734647-FLOAT.mp4,float,69,features_cache/1635037375734647-FLOAT.pt
ASL-Citizen/videos/12476155910267717-BAT 1.mp4,bat,55,features_cache/12476155910267717-BAT 1.pt
ASL-Citizen/videos/02839631955508959-BOW 2.mp4,bow,23,features_cache/02839631955508959-BOW 2.pt
ASL-Citizen/videos/01086478212731512-FOLLOW 1.mp4,follow,29,features_cache/01086478212731512-FOLLOW 1.pt
ASL-Citizen/videos/04381289981918335-STAMP 1.mp4,stamp,60,features_cache/04381289981918335-STAMP 1.pt
ASL-Citizen/videos/9548967455827291-SPREAD 1.mp4,spread,62,features_cache/9548967455827291-SPREAD 1.pt
ASL-Citizen/videos/8249577521769174-CHEW 1.mp4,chew,20,features_cache/8249577521769174-CHEW 1.pt
ASL-Citizen/videos/5315843442514836-HANDSOME 4.mp4,handsome,7,features_cache/5315843442514836-HANDSOME 4.pt
ASL-Citizen/videos/09975897706725734-SLICE.mp4,slice,27,features_cache/09975897706725734-SLICE.pt
ASL-Citizen/videos/1242068209239604-SANDWICH 4.mp4,sandwich,16,features_cache/1242068209239604-SANDWICH 4.pt
ASL-Citizen/videos/08116416847912489-MEDITATE 3.mp4,meditate,35,features_cache/08116416847912489-MEDITATE 3.pt
ASL-Citizen/videos/8028371591767076-DIP 2.mp4,dip,79,features_cache/8028371591767076-DIP 2.pt
ASL-Citizen/videos/46140431722247066-ARM 2.mp4,arm,56,features_cache/46140431722247066-ARM 2.pt
ASL-Citizen/videos/5656253193900134-BOW 4.mp4,bow,23,features_cache/5656253193900134-BOW 4.pt
ASL-Citizen/videos/7987363511725065-CAT 2.mp4,cat,77,features_cache/7987363511725065-CAT 2.pt
ASL-Citizen/videos/739296426513705-JACKET 3.mp4,jacket,21,features_cache/739296426513705-JACKET 3.pt
ASL-Citizen/videos/2757890267576115-DROWN 3.mp4,drown,4,features_cache/2757890267576115-DROWN 3.pt
ASL-Citizen/videos/3621976265470319-FOLLOW 4.mp4,follow,29,features_cache/3621976265470319-FOLLOW 4.pt
ASL-Citizen/videos/11940739803855838-SLICE 4.mp4,slice,27,features_cache/11940739803855838-SLICE 4.pt
ASL-Citizen/videos/7454763918649938-RHINO 2.mp4,rhino,65,features_cache/7454763918649938-RHINO 2.pt
